channel_id,channel_link,channel_name,subscriber_count,banner_link,description,keywords,avatar,country,total_views,total_videos,join_date,mean_views_last_30_videos,median_views_last_30_videos,std_views_last_30_videos,videos_per_week
UCGtxrxiv8BYHkhIOU2CdeFQ,/@TharuTechTharushi,Tharu Tech,3680,"https://yt3.googleusercontent.com/1v_0OMXgiO-G1InZEGvx_Z5VIvnq_AnW9tosoP5FPvKznAuot9LmCvHtNJ2OzyuBNZIqJXMV=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","My name is Tharushi Chamathka Sirimanna. I am a BSC IT degree graduate from the University of Sri Jayewardenepura. I am Currently Following MSC Computer Science at the University of Sri Jayewardenepura. This channel based on IT-related activities, softwares. Anyone like to know these things subscribe my channel and share with your friends.Thank you.","ICT, IT, Education, ITKnowledge, Tharu Tech, sinhala, English, Tech, O/L ICT, A/L ICT, Technology, software, hardware, english, THARU, tharu",https://yt3.googleusercontent.com/ytc/AIdro_m29Cpq82_E7sIZCCO5cS7DXiamJqc_W0C1zgqfiw=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,68688,48,12/17/2016,1743.566667,347,5717.939312,0
UCLqUxS97vll1diBjg37f5Qw,/@NPCBlitZ,NPCBlitZ,1510,"https://yt3.googleusercontent.com/dZUgWWansDUUyBmZUHaEhtYmjiK5XJFR-IKOj7FAobDZLzY-OuPTLN8D4ZEPB01YtUoQDLpb=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","GTA 5 NPC Comedy: Ragdoll Wackiness & Funny Mishaps!
Laugh out loud with NPCBlitZ as we dive into the zany world of GTA 5 ragdoll physics! Watch NPCs take wild falls, defy physics, and create uproarious moments in Los Santos. Subscribe for hilarious NPC antics that'll keep you entertained!
","NPCBlitZ, NPCBlitZ gta 5, NPCBlitZ Grand Theft Auto, gta v, GTA 5 mods, Shooter, Adventure, gta 5 fall, grand theft auto, gta 5, gta 5 funny moments, Action, Third Person, Funny, gta 5 ragdolls, ragdoll physics, euphoria physics, gta 5 ragdolls compilation, gta 5 ragdoll mod, gta 5 spiderman, gta 5 motorcycle, gta 5 fails, gta 5 brutal kills, gore, euphoria kill comp",https://yt3.googleusercontent.com/YXcoTqu6DRZOX0Jw6zZrhUsnEvn6cZDpnSELdDvpcyNOKPUWXk5fDA0K9faJ6R5vHItiHJqx3VA=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,605958,258,11/7/2022,4003.533333,1685,8661.895338,3.25
UCm3iS6EKF1KQZhQ7Hfqzjvw,/@lionboy2915,Lion Boy,401,"https://yt3.googleusercontent.com/Bln5X5_Uv2tBWS330tMSAJgMZFx0cZEYN8fTSak4lQtNj8JUWxHBPL4PHZdtOokv8i37V2ku=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",,"#lion#lionboy, #Lion, Boy, Asian, lion, #Dangerous, Lion",https://yt3.googleusercontent.com/ytc/AIdro_n-3c0tz0lWQHrGs8YRgptg9kE00pKDAjjaS5L1=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,29004,12,11/10/2018,2418.166667,121,5108.850422,0
UCRtOZlngzqpl4h2qjmCLh_A,/@MaraAcademy,Mara Academy,6370,"https://yt3.googleusercontent.com/5FSIMAUMH9qP7rdBBlJ6U20uhHVgCWl_Il5BhWAcztqQQa0kn0C7NyccLZ8oLYj8dMVg5hv5cQ=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",,"NVQ, Montessori, Teaching Methods, Lesson Plan, Special Needs, Mara Academy, preschool learning videos, montessori teaching methods, පෙර පාසල්, montessori activities, montessori teaching methods sinhala, nutritionist, children, montessori activities sinhala, pera pasal wada, preschool sinhala lesson, poshanaya sinhala, primary education, teachers, lesson plan in english, teaching exam, nadagamkarayo, surangiteacher, surangi, derana, preschool, ralla weralata adarei, online, lama ge",https://yt3.googleusercontent.com/GVLtsw31BALvl7OdJWU934MpqvGJDsxQBp8WiQZQaXve6Jy_gE3mnVzF1rZcEZR_iYqPV4zmW28=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,238696,56,1/13/2021,3999.466667,1238.5,7093.167462,0.5
UCBK0woGXNLVT7w6_RReRSZw,/@amrakinstitute,Amrak Institute of Medical Sciences,1270,"https://yt3.googleusercontent.com/8seX2BrEvWGhX4APIpMwtFP95M93LgbXDUsGu8mOcu5JnUgVP5g6IWGiGtzgBWYXYmAsX9uTG7c=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Amrak Institute of Medical Sciences is an educational institute affiliated with Durdans Hospital, which is committed to empowering students in the healthcare industry. We strive to be innovative and address challenges in healthcare through educational and practical experience. Amrak seeks to elevate education in Sri Lanka by working with distinguished faculty and advisers, consultants and dedicated teachers.","Nursing School, Nursing Education, Healthcare Education, Nursing, Nursing in Sri Lanka, NHS",https://yt3.googleusercontent.com/BiI5qYrckDo5-ZlRMSa53vsnscSlFff0E7pBpjQiUmr98kAihFMYhVxkqwJUf_2EV1WAkQzQSZM=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,140985,108,5/8/2021,1635.5,323.5,5233.117017,0.25
UCj-OoQnyLFdasJVP9FjvxHw,/@RilstarComputers,RILSTAR COMPUTERS,0,,"Hello everyone and welcome to my channel

I make relaxing and visually beautiful videos for you to enjoy from the comfort of your home
I love to create music and my aim is to show you how beautiful the world is by
taking you on a journey with amazing videos and calming music

My videos are ideal for Relax your mind sleep study meditation and stress relief

Sometimes I upload Gaming and IT Solutions also

So, you will find a lot to listen too on my channel and you'll discover many ways to relax

Thank you for watching and for all of your support

If you have any enquiries please send email rilwanslanka2@gmail.com
WhatsApp Number 0094777475057 or 0094715862311
","Best Films, Best crime films, best horror films, best action films, best crime thriller films, best rating films, best crime thriller Hollywood movies, best crime thriller movies, best crime thriller Tamil movies, best space movies, best comedy movies, best imdb rating movies, upcoming marvel movies, upcoming tamil movies, crime thriller tamil movies, investigation Tamil movies, investigation movies, marvel movies in order, best suspense movies, best imdb rating tamil movies",https://yt3.googleusercontent.com/2nUu3xVS5wwGWUlOzasbduvYy07-qgnK_-b3ej8FvuSa3xWccwrM7Qw5n8qJn2BWBlJi6yIYNA=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,109053,150,5/11/2022,2706.5,51.5,14162.12125,0
UCRwWcANeDtyXLGxjdKnt8iQ,/@kensleygraduateschool9509,Kensley Graduate School,0,,"Located in the heart of Colombo, Kensley Graduate School was founded with the purpose of creating enterprising individuals who wish to succeed in the corporate world. Armed with a background in business and education, both founders who have previously guided students in Europe plan to bring both facilities as well as an internationally recognized level of expertise back to their homeland that they aim to share with each and every student.

We at Kensley Graduate School believe in the value of education in shaping young minds and therefore we aim to highlight this in the techniques we use to tutor students.

Our Vision

To be the leading institution in Sri Lanka at the creation of pioneers in the business world.

Our Mission

We strive to provide unparalleled opportunities to develop the conceptual and interpersonal skills of students to bring out their maximum innovative potential with an internationally recognized standard of education.",,https://yt3.googleusercontent.com/9Syze9a314ZvvFfC9xbqkI7HOoQx0kV0zviDw9X8grrzL1qjG-Uuv56h4kpsW50rKBpqi0mbGHs=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,9914,37,10/16/2018,264.8965517,122,582.8335271,0
UCl2UC3_maDSJp7OpCKCfsmw,/@dennis6ix969,dennis6ix9,43,,Valorant player at nA Whiff Masters,,https://yt3.googleusercontent.com/KHUeLHnki669vB9YQ9Ukp2tRGrBYX-ppqd8n-0CWx0L34MqnsGE6LoPYHAntNoPdg6kmUFSyjT4=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,1482,97,12/15/2019,64,57,15.1217283,0
UCAU-poB8vVUWINDxqxwEHgg,/@lochaofficial9992,LOCHA official,4130,"https://yt3.googleusercontent.com/YEwcVebf3cr7d3Vpf0y3RqB40bIp38RHBgdciIrMGYDWicsxB2gW7aKeL1KSJeFcFm-0RTrw8Q=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Hello everyone I'm LOCHA. And I do Vlog,Gaming and Entertainment Contents.","locha, locha official, LOCHA, locha gaming, locha meme reviw, locha try not to laugh, locha new video, lion kolla, maniya, chabi, niro, srilanka",https://yt3.googleusercontent.com/MH8UHIaoqCqEFsziSfVnZ7DVPsjEwiwzf6vVjpgmGEJWXRPlm5XdY5ptHsn7hP52GB6yew80fg=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,165302,111,8/13/2018,3015.833333,1130.5,4398.255132,0
UCXEYBaAlFvGIs_tg9RJ37nA,/@TechLankayoutub,Tech Lanka,2730,"https://yt3.googleusercontent.com/SlvUybbddUZ3fcFOdgOCBGGo0vBdlf6z_1tgtq1zE_5f6gnmYxNKkvs3Ul2ZDcwbwuZLDTfG=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","I'm pathum priyashnatha.I create this channel in 12 Feb 2020.I'm teach to you what is the tricks and ticks in the tech.if you like my videos please subscribe my channel and click to bell icon for watch my another video.please share,like and give your ideas and questions to my comment sections.

thanks","mobile phones, new mobiles, phone, phone tricks, tech.new tech gadgets, computer, tech lanka, technology, 2020 new technology, computer tricks, new technology, best technology in the world, hacking sinhalen, reviews, hardware issues, editing, programming, e money, computer tips and tricks, tech reviws, sinhala tutorials",https://yt3.googleusercontent.com/ytc/AIdro_mKu2yIb9NfmeBFBdjB2P1Q3rmtHkM2x7YH1g9M=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,229175,178,2/13/2020,164.8333333,113,180.1751154,0
UCBfXe9dgyssABUENeB8N35A,/@gadgetboyreview9794,GadgetBoy Review,558,"https://yt3.googleusercontent.com/XXT1IomJkIF-vyUAGQIAGtjY1epkF-o4IxCMXDFwJT05_ZqwbF2ul4UXsUrZxdW_9Kx3a7qG=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","If you want to review any item send it to below address.

Name               Isuru Shammika Perera
Address           22/2 Weliweriya west weliweriya
Provence         Western
City                   Gampaha
Country            Sri Lanka
Postal Code    11000
Contact NO     94750177558","GadgetBoy, isuru shammika perera, isuru, shammika, perera",https://yt3.googleusercontent.com/ytc/AIdro_mHIJP2Qj0XrFGtgOrRarPMAv6LTVYaMst7wJMOhQ=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,21464,40,12/15/2015,568.6333333,73.5,2101.581745,0
UCbobAcCWt24UIYBo0QWAOpQ,/@3zerogaming71,3 zero  gaming ,13900,"https://yt3.googleusercontent.com/HbKeDG5w9qadSjkubEcv1gL789cQsdjHD3fJTJhrRit9GEScarNH-V-nqQx8n4up-xfZk0sB=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",,"igi, igi game play, igi2, far cry, far cry 1, how to game play, sinhala game play, igi sinhala, crysis 1, crysis 2, crysis 3, far cry 2, far cry 3, gubg, pubg mobile, free fire, mobile games, pc games, atala games, gta 5, gta game play, gta rp game play, online gaemes, pubg online, free fire online, cod mobile, call of duty 1, call of duty, call of duty 3, assassing creed, sinhala game, sinhala, sinhala game play, game sinhala",https://yt3.googleusercontent.com/_ldv1fV7HU0OXAKeiQ8m-oBDG8OhBjZCnYYOukteoxfKZ_8nNijuQzBp4uoE-dyObYxlIp56Pg=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,1571713,250,1/28/2021,463.8,216,1034.933602,0
UC-QzvI-llqe5kiZl-Amrd8Q,/@LKVOICE,LK VOICE,242000,"https://yt3.googleusercontent.com/-asff359C8X1NXa51cF0KutqP3oAkF7IkgWAIB8OHgTtnKxjdcyYRdXR374sqLYAjWnlhSd6=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","For Advertising contact :-0715252562
Contact Email:-lkvoicebuisness2022@gmail.com

ලොකේ අනිත් භාෂා නොදන්නා නිසා ඒ භාෂා වලින් නිෂ්පාදනය වන චිත්‍රපට අපි නොබලා සිටින්නෙමු,එම නිසා එම චිත්‍රපටියේ ඇති කතාව  සිංහලින් ඔබට LK voice හරහා අප ගෙන එන්නෙමු","bollywood movies 2019, best hollywood movies, hollywood movies 2020, hollywood movies 2021, hollywood movies, nadagamkarayo, kathawa sinhalen, movie explanation, movie review, sinhala review, sinhala dubbed",https://yt3.googleusercontent.com/72J0se17M7JatQHA622Wcm1whmfj3F_0YpDmXK4-IuUFFujTl0iSBr0NDv0iOBFiRTGgJiCm=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,26318141,336,8/5/2021,42334.13333,35490,23766.07092,2.75
UCjYAhUnrkBujtKI3j3LM2uA,/@kwmysxd5084,KwmysXD,5680,"https://yt3.googleusercontent.com/b_feWZbh4knAPQXxVHMuzOTWgQNOiBosd_BuIvmFOOgdva0IVKqrxD4mOJRUgaOGQKIChuI_UA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",,"t series, mr beast",https://yt3.googleusercontent.com/5YCatmjlx8XfxSggr32CZmJwE9L8-iTxrWbIB7jb0iTTh79PfDWOgN3xxDt5bWGgbJ6ZtlX8=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,2165605,486,7/2/2019,70.63333333,31.5,112.5099946,0
UCgFp0StLc-W70SMX2OcFHIw,/@ThirdSpaceGlobalPvtLtdColombo,Third Space Global,1790,"https://yt3.googleusercontent.com/tEEFRkzCWEMvq3aOA19fn9zvzgurIpqmO8zKUnxPAnaHQYi7PFnM8iRmSQHTUiV_Ny1cdhNBPEA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Third Space Global (PVT) Ltd is owned and managed by Third Space Learning, a British Technology business with headquarters in the UK. We have a great team who are passionate about education, social innovation and technology. We are based in Orion IT City Park, where our local and international management team work to recruit, train and develop our tutors.
Our Vision is to build an Internationally recognised Centre of Excellence in Online Maths teaching and Pupil development that will allow us to develop best practices in training and delivery.

Our Mission is to create a great working environment and training programme that will allow us to recruit the best Maths teaching talent and develop them with our international and local partners.",,https://yt3.googleusercontent.com/ytc/AIdro_m-FV3n_fkTq4h4H8FJqnADDd-acxoDkPA43ktg=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,36593,38,3/30/2016,1040.233333,249.5,1644.519883,0
UCjQTkleashXiQpgyCZRf8BA,/@designwolf,designwolf,18,"https://yt3.googleusercontent.com/xD7wJOXRunVq9HJlSypSQfdwBREAM2EY9XR9BL9RWEPuvCL_0s8gjd6qrFxvyNmFd0t9ox-ppA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","This YouTube channel is dedicated to providing video tutorials, tips, and tricks for using Inkscape, a popular open-source vector graphics editor. The channel features a variety of content, including beginner guides, advanced techniques, and design inspiration. Viewers can learn how to create illustrations, logos, icons, and other vector graphics using Inkscape's powerful tools and features. Whether you're a professional graphic designer or just getting started with vector graphics, the Inkscape YouTube channel has something for everyone.","graphic design tutorials, Inkscape vector art, graphic design tutorials for beginners, Inkscape design tutorials for beginners, Inkscape vector art tutorial, graphic design tutorial Inkscape, Inkscape vector graphics, Inkscape vector graphics tutorial, Inkscape vector art 2022, vector art using Inkscape, design logos, design icons, design flat vector icon using inkscape, design icon using inkscape, design icons for beginners, gimp tutorials",https://yt3.googleusercontent.com/dzuHgCHDF2y3RycblXDIrI7yB2SqQfyPT5h6sd0jUejCqeLBLHsjkXrQzX67GwFNP5TkeIId=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,1227,23,8/31/2022,53.52173913,49,40.00963967,0
UCfeaEKAGdyDCfWuT5Q14eww,/@anuhasbandar7923,Anuhas only,1250,"https://yt3.googleusercontent.com/5hZKtyareSibpd8N4To4O-vlQAAtSysplbBYK7XHTrpJeDfa0rQM23zw7nKaGwbNvJGpnKPQrA=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Contact 752203558Anuhas only  official you tube channel subscribe 
Tuhirhavi and ruwati sitati episode this you tube channel 
","Thuhiravi, tuhirhavi, Anuhas only, thuhiravi today episode, tuhravi episode, Korean drama",https://yt3.googleusercontent.com/Ok30-ZW4zDn0zbp_jdLrcj7ruI-y6o2-r8fkrvEfXF1InD9fEqhFfhDTknApLKF1YQWOMRcGD30=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,96127,73,6/6/2021,1108.233333,421,1167.153651,5.75
UC3gQly1dqJmPU_5DkUlZsUA,/@computerscienceandict6964,Computer Science and ICT,189,,.,,https://yt3.googleusercontent.com/ytc/AIdro_nVT2iv5s-_BguvkrWeP_XjH4JNDE1AuHGL5bj4mA=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,17015,10,7/29/2020,1702.8,279.5,4326.477801,0
UCkU6vTkWcxSf-gf9CcpYjdA,/@SurgeGlobal,Surge Global,660,"https://yt3.googleusercontent.com/8v9yus94oqw1yzdH_9pV5A4A_KcKFOX2h0qUaqI61Hhm_8n06nIrpG-cgkcwOq-slaGQ1mGV=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",We are a new kind of media company that empowers content connecting people globally. We tell powerful stories that reach millions of people in all walks of life.,"Digital Marketing, Social Media, Startup, Agency",https://yt3.googleusercontent.com/ytc/AIdro_nSSRCPkr2OAkHbngnBZnM6ALVyNF7kFZrDEhb6_w=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19794,Sri Lanka,6968,39,4/21/2015,68.9,34.5,78.12526267,0
UC7RUpvVbimaHuaM7Xt-7SAA,/@epicgametales1270,EPIC GAME TALES,54,"https://yt3.googleusercontent.com/fnt78FPI_EWO08z1o2fUB92pBWvAkl30kOIs_UcBwg_LnUOl4OG4bWqyDTSyn09w0Czwyn88=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","""There are some games that we need to play before we die. Epic story telling, excellent atmosphere just drives us through the story without noticing any second we spent playing this wonderful titles"". The whole purpose of this channel is to provide you with those excellent stories. Like, subscribe, hit the bell icon to get all those legendary episodes to you.
THANK YOU FOR ALL THE SUPPORT!!!!!!
",,https://yt3.googleusercontent.com/ytc/AIdro_lNBfhY82KYrFYl9bGk7zfjQgAf9sZVLzmLea5TmQ=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,2095,30,5/16/2020,73.21428571,10.5,154.8209466,0
UC5Y8KrBnMiWGPL1JmbQXUtQ,/@RS-gp3fd,R & S,3000,"https://yt3.googleusercontent.com/U5b9QGUHPkK9k_LqzDPrfkYoQty7IkG8yZ1Nbvqy1PdxSN8MedBxbG7q4V9HCwY6YyxtrGogeuY=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj",ALL ABOUT SINHALA GAMING,"sinhala gameplay, games, gaming, sri lanka, sinhala, gameplays, video gaming, gaming news, gaming rumors, game trailers, game details, game walkthrough, gaming news, video game industry, history of gaming, game stories, top gamer in sri lanka, sri lankan gamer, gaming srilanka, gaming sinhala, srilankan top gamer, top gaming channel in srilanka, sinhala, srilanka, sri lanka, call of duty, sinhala gamer, R & S",https://yt3.googleusercontent.com/ytc/AIdro_k2VDVsOlzUdeUguYZLwyFBqJe1Nq9ORtW9mS-K=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,86860,249,6/1/2020,101.3333333,71,84.50101906,0
UC9B3PHCUPOyMMnDNGtqHXrw,/@RTX3070msi,RTX 3070,1480,"https://yt3.googleusercontent.com/xmMLqQgCJdFXujdfn73FoDpWOJ2O2vHLGF-76o_m4I72PfvbVXUkQ-IUY7QqkwdLpkOPiYiT=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","MSI Suprim x 4080 Benchmarks (Old 3070 benchmarks )
My PC Specs:

• CPU : Intel Core i7-13700K
• MB  : ASUS ROG STRIX GAMING Z790-A WiFi D4
• Ram : CORSAIR VENGEANCE PRO RGB 32GB (2 X 16GB) DDR4 3600MHZ
• GPU : Msi GeForce RTX 4080 Suprim x  16GB
• COOLER: Asus ryuo iii 360mm rgb liquid cooler
• PSU : CORSAIR HX 1200W Platinum 
• M.2 : Samsung  980 PRO SSD 2TB - M.2 NVMe
•M.2 : Kingston 1TB gen 4 -M.2 NVMe 
•HDD :2x2TB Seagate Hard drive
• OS  : Windows 10 Pro 64bit
•CASE : NZXT H9 ELITE WHITE
•Monitor:Samsung odyssey G9 49Inc Qled 5140x1440p Super ultrawide Monitor
•Keyboard:Hyper x alloy origins 100% Mechanical keyboard with hyper x white keycaps
•Mouse:Razer viper 8Khz
•Headphone:Sennheiser epos gsp 601


Recorded With Nvidia Shadowplay.
Monitoring Program-MSI Afterburner

","RTX 3070, rtx 4080, i5 13600K",https://yt3.googleusercontent.com/HnIKt-eMjQRW05f1Y_1cryoYkSKzgmgawMG2wI8QvO8vihsqHhj-uO1SHw_55PSyklGEold5hWI=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,708383,570,12/3/2021,1837.966667,1100,1838.586495,0.25
UClj1jcCijqr3cNK__a0ILTg,/@ROCKYBEAST,ROCKY BEAST,3080,"https://yt3.googleusercontent.com/gi97dieH6joUTmgynct8a9KWeJs8g2gdTm2d7uxqLgP8AtshkUvLaEx0dqfmpBXFIwJ1fJ9gaQ=w1280-fcrop64=1,00000000ffffffff-k-c0xffffffff-no-nd-rj","Hi Guys, Welcome To My YouTube Channel. I'm Sadew Induwara From Sri Lanka. You Guys Can Watch More Games And Tech Videos On My Channel. Please Subscribe To My Channel On YouTube, And Don't Forget To Add Some Comments To My Videos.

ROCKY BEAST
https://www.youtube.com/@ROCKYBEAST
","gaming, rock, garena, free, fire, bro, most, popular, sinhala, lk, sri, lanka, game, games, pc, computer, ps4, apple, music, songs, song, movie, film, films, story, youtube, channel, new, bts, blackpink, rank, online, tutorial, it, videos, video, pubg, battleground, squad, sub, earn, official, beat, beats, Gaming Beats, gaming beats, GAMING BEATS, GAMING, BEATS, beats, beets, beet, Gaming, Beats, sadew, induwara, sadew induwara, beats, gaming beats, tec, Windows, fortnite, new, beast, ROCKY BEAST, rocky, beast, rockybeast, rocky beast, ROCKY, BEAST",https://yt3.googleusercontent.com/ocYpJ3t699alCqyQIon8v1BxgTl1tnufCn5pF_O7Ox0dwngL2fSD3r8PFwGwBmdcF6O_skSutAk=s200-c-k-c0x00ffffff-no-rj?days_since_epoch=19792,Sri Lanka,51369,70,5/9/2021,521.7666667,399,361.3385931,0
